19f42a25b003c37878264b09b99184f5b4a4e0deff894c82a0c0528151a4a707.json,"['Backdoor', 'DemonBot']"
c890d18fe3753a9ea4d026fc713247a9b83070b6fe40539779327501916be031.json,"['Trojan', 'CoinMiner']"
6897a537340822adbf5a276b73b9bb9dba36bddbed1b07a20b2911b3f0a69408.json,"['Trojan', 'Gafgyt']"
a0ba8faf6779f0892d9ed4852c9f15d48d7c67a981870dd31f0caa1b33c466b6.json,"['Trojan', 'Mirai']"
d23f60f651e4cf0cec838f2a26768ada6107354ab1d3a9589f9125f9c3727698.json,False
9b537701f3a747b666637a050c6c4eda9a26c8f0d347a75c4d8ccacaa21f979f.json,"['Trojan', 'Mirai']"
4965bd20b54a60371dde1f12ac1fa0bbde544cf4267bd157fcac527a23fc608d.json,"['Trojan', 'DDoS']"
7f928484c93a593cd04abd87e25272b554d40d2cc27b10092ac34c1d569cf9b2.json,"['Trojan', 'Mirai']"
9562cb3aaca6fcd5dd9f39d6b087d393d58957c922105c165632c9c25480718b.json,"['DDoS', 'Lightaidra']"
95524dca57c448f6818aba342ad2e00825026e79430249476f0cb3167ea57d4f.json,"['Backdoor', 'Mirai']"
869401c5c6209a88300304123a4f5b29782f286268501f7277362ca5f4f3f61d.json,"['Trojan', 'Mirai']"
7fe5c1744cc32c1e5c163b25d0a0dc22dc34a9b77f42d920172581405f2eebd2.json,"['Trojan', 'Gafgyt']"
aa4eba2c343ba7186259c14970a7b9ccbd7929d6e5e8da74a221b6316eee130a.json,"['Trojan', 'Mirai']"
3d755bce4db78539ee3b017ccc68b52dc73a0b587bfd4a977097992e84f6ca3b.json,"['Trojan', 'Gafgyt']"
52c9e968a791da850b3d38c75593d3e1d66d39844bc541ec56d0b179e27d0073.json,"['Trojan', 'CoinMiner']"
245efff7d9e254b88f9e74dc267f7421d887b7bf95c7ef72e007d4b032279878.json,"['Trojan', 'Mirai']"
abd0e916ffed75bef424305a4ed81479073624229af5c9722fe77a92899912ed.json,"['Trojan', 'Mirai']"
bb178d76ae3bc833c41a9fea1f31d706fda960674bee57fe5c9e39a70d9017a4.json,"['Trojan', 'Mirai']"
5d50c2106eb68258d635058905ed480d38dc23b0ba1caf44992f943fd72df44b.json,"['Trojan', 'Mirai']"
9a29b2966f5292d871b7de214b118f79b35c826a25bdda612506307f28f75e9c.json,"['Virus', 'Vit']"
024532f1b4fab6acd8906efb3622dc7acfee71f49df3a720e4c0388bcf70bbfe.json,"['Virus', 'Vit']"
7ea3b01327e7f4234db80fa7d6d296a37b7cb00d636203d4405fdea6a73ec244.json,"['Virus', 'Vit']"
95ced7436f3f64fcf7858ef56f9d78bdb67fff575e29876c74c193df1b32156e.json,"['Trojan', 'Mirai']"
e9d666d86cf033d2c124b456453a529e4cf40db6eff7feb62859a73d9f6ec016.json,"['Trojan', 'Agent']"
0e40acd896e32f404c207c5836a0b514f316b4dc68cead03a3cc4b740b812ddc.json,[]
23e9e47471903791f442ff77dc191a5eb1c0238c1f075dbdb1874fc95606cce3.json,"['Virus', 'Vit']"
1a44f11218d672187fac4076dbeacd1efcebc20324f877cfc6b0c7427be3ddc3.json,"['Trojan', 'Mirai']"
6539da4e96dd6b48edb210e2656f5caaa3c73e7f193409d0c5e797ef6bdc46c1.json,"['Trojan', 'Flooder']"
f184f3e388d1d6e9ef179e06370557e504ed50e5082e7c0f03f22efa2ab77594.json,"['Trojan', 'CoinMiner']"
4fd8a43430e15b74af3f2825b588b3adf7c6a5d9d1074c75f7590f8667978d64.json,"['Virus', 'Vit']"
815516167d2170997d6674190028f86854984749760600fb95c711f74c98da13.json,"['potentially unwanted', 'CoinMiner']"
d1ab41cf97e21d659d24b15b450dc4439c537383626b0e733899d8e124f8697c.json,"['DDoS', 'Lightaidra!rfn']"
0134f014efa99d8fab079c88ff22f7bb84ef33533e254bd194cd7b8c9edb865b.json,"['DDoS', 'Lightaidra']"
c8d6130c9a6d0d4a933702153b572610390548867d1312f22fb8b4d730d5f49a.json,"['Trojan', 'Gafgyt']"
d962ef14e415baf8bda244fceec6a993851d83d6e5eed0db388fa24523e93fa0.json,False
7f4857b0afcea4f709b77ef3d8eaaffb9a679c47ec8db42894ad850792e0cf3d.json,"['Virus', 'Vit']"
020f1fa6072108c79ed6f553f4f8b08e157bf17f9c260a76353300230fed09f0.json,"['Trojan', 'Hajime']"
e50d65ac04adf96285fb720adb0c7b39367ad37cae2d04ecccb8f7ceee61f098.json,"['DDoS', 'Lightaidra']"
0eaa4688afa2ee8c83dd22631450b42fff75a84c28faaa8ea28019a96c9f54fb.json,"['Trojan', 'CoinMiner']"
a2d38edf002845fe612d64d68f07cd99e90068d71bf4c33b65d16d5db0b05615.json,"['Trojan', 'Mirai']"
7fce5d559823dc1ae70eda6113c0e05b9c60e192e3dcd8544565e2cf1fd72d35.json,"['Trojan', 'Flooder']"
e45333b887c2c8137d611d1eaa18acbd963fe20200f99c5a3a82fb8bd44f999a.json,"['Exploit', 'Exploit']"
6079b070fa9d2a29fcc240b543bf7c5c54389ba9ccd6cb6c81bd76049d69ed67.json,"['Trojan', 'Gafgyt']"
62d76c9b28ccecbcdb7d1a2e2bdabafbab32377eeb64f8349867e8cdcd5d74e6.json,False
a5e37762b4be0913f9e750fa0a4d326feb8a81eff2546c766939104a65b4c52e.json,False
948ffeb478560c9d27e60d121b00bcf20782a19548263da0bc1fcd8ccb659bc8.json,"['Trojan', 'Mirai']"
d7a1e5376e4354850240d6f9abeafe467137faaa5d3d3a27cf1b3e43f6700647.json,"['Trojan', 'Flooder']"
d3808695d1b36758196d1c33f710cd82fc5a43544300346913799e912355bf52.json,"['Trojan', 'Mirai']"
d086b841c1fb5d95b493470b6f86c1a8483ef373b2d7c1477d630ffa5637615e.json,[]
6a81e661d97d2d93ac668dade2e1e813952cbc2be3cf522b27888ca9c33163ad.json,"['Virus', 'Vit']"
5274d619556cdf46ddb4c501eba08ac01c227d894e304dfb8b4c0b806bcb856e.json,[]
c6e3b33f39ba00c5de8252f013d5c64a50fcbad60e3343b28e5a43cef9513648.json,"['Trojan', 'Mirai']"
09b7d7d8b3aa0351aa37260e98bb1209ba1fe0a1f2a05124a2d5863b02dd2d4c.json,"['Virus', 'Vit']"
c1a8307dc3bf958647c48960c70bbc0edd4cec8907e6d69d56056c6b75328534.json,"['DDoS', 'Lightaidra!rfn']"
108bb224727ea78a3e0da8babde2171c49835a16ca4bc6a60e166df171e610d8.json,"['Trojan', 'Mirai']"
1a70216f3e8ceecd5984bce3398dd821e6527e02ee7b325f67a1a7001c25f18b.json,"['Trojan', 'Gafgyt']"
32af93149667b7faa7aba7b1621cbeb730d3af6095a52e17ef864546c920ca87.json,"['Backdoor', 'Mirai']"
7c1a40984197f4567d7db465f61a073aa532efd4da352706ab9b33868c6621c5.json,"['Trojan', 'Mirai']"
264d9d1dc6fbe45e5b8afce5b899d2b747de5cb7b0ff4f259e113ec7b666b66b.json,"['Trojan', 'Gafgyt']"
0d7a787b68d1f8f28ec107d5b3e3936aacc9ca2c8c6a9c41102987f07122befc.json,"['Trojan', 'Tsunami']"
cfbcf23da89609dbec58c8554b6e99f8bf9913fda6d8ba7cec4606a966aabd11.json,"['Trojan', 'Mirai']"
ec32caf42d1e23b60dfabcc6a8b2081dad340cdf3cb10318ccfac224311304c0.json,"['Trojan', 'Gafgyt']"
4aebff8c2df4b2f276f3fd85e9abaf9c68bfe7bb42bc8f0c33c794721c70902e.json,"['Trojan', 'Agent']"
a84dccd40c789b2cf13e0307d3e1c394dfa0df92dd62213caa8e5ceb9e9599fe.json,"['Trojan', 'Gafgyt']"
78dff54e39045076b2a6c784942ba20deff9add1864c55846c1b5099f2765866.json,"['Trojan', 'Mirai']"
a0598d416809d73e35672fa49095954cfd156751d7624d8773056826718f159f.json,"['potentially unwanted', 'CoinMiner']"
a16139b73a10f1005005ea62ad712d455d1e810264dd4cc590bfb660c50b26cd.json,"['Trojan', 'Gafgyt']"
c08b2a062a1e12e9ddf746b07f9f9e73c375c79bdb37be47c8ade5687c7d945e.json,"['Trojan', 'Mirai']"
26d2b9860c91c772b5a7136c397a3976784a9cfbe3c72aaeaf4e4ec541abd158.json,"['Trojan', 'Gafgyt']"
46dfb8de1c5256d5c30d59c06263e2eddf4afacc15fb2591942cbd8e61eacc8b.json,"['Backdoor', 'Setag!rfn']"
8246f8648bd03be0e08be1b0ae294d0350637b8cb796f3cc34c5f27b08a0bad7.json,"['Trojan', 'Gafgyt']"
304248a73b1c352f64b69b99d9a4fa2e2a7af01a98e36b54ee12cabb1f344c44.json,"['Trojan', 'Mirai']"
77a406143b63faa4342fac146762941676736861bd93bd8ea3d01bd2f2f874ce.json,"['Trojan', 'Mirai']"
1d8ab6e39edea3e169d832299bc4550b14820d875b96a1601a50fabe5b54b9f7.json,"['HackTool', 'HackTool']"
5a0d58f4acdbe9fa0617810e927704437c63073588d2459205efe9b346082c5d.json,"['Trojan', 'Lady']"
ef07425698048bfd16f0ff48af2f6fa016fb292fed0e391eb82f8f20489250e8.json,"['Trojan', 'Gafgyt']"
ee4229123b421e7367cb8956715c80223df5d8dca2bbb9e673f020dc2dc96caf.json,"['potentially unwanted', 'CoinMiner']"
856cc0a510b5eb656bfbd33e0a5218f6df0e338fea090f66117e84578ead733c.json,"['Trojan', 'CoinMiner']"
03dde01384ac22b34f623f25d5c8ea284f8fb58e48a8d58efa4869b97479759e.json,"['Trojan', 'Xorddos']"
c64a6c4ca309795e15f347a7a5cd52cd015d0b4359630f620433a62ee8bdfc2e.json,"['Trojan', 'Gafgyt']"
ffe5557ba0ca37d666ba10f6c26a6a9feafc130126a03fe2bc1959b0ef939892.json,"['Trojan', 'Gafgyt']"
02340989d98de8dc4333aeeb5eac0ba35e610b3942055aabd9ee9270264e81ec.json,"['Trojan', 'Gafgyt']"
5131d982c739a44f5e0a8a32686b855a0408e14215631af2947f2fec234b8d45.json,"['Trojan', 'Mirai']"
06b3bb2fdddb00484fe72574055bd66d0fa45bf6fbece40a54cb5735b5a2a22b.json,"['Virus', 'Vit']"
20de971f1918805758107da5af147ef7619cd6a22415e839ad3c1714338698bc.json,"['Trojan', 'Mirai']"
fc5cabcdb7c798ff42567442a9423aa9a2b998abac0e44445458f70a51fde6d8.json,"['Trojan', 'Mirai']"
4f3b3745cedc13d7b9577d9d37e82ece730dc0cc3df2459501688f39e4c18b12.json,"['Trojan', 'Skeeyah']"
903d673e660e116b3c5a383ab96483e41b3c7940e0e4c91da3c1bde1860e3d03.json,"['Trojan', 'Mirai']"
33748b77a3f4a4e6c9325c0634d807f5eb58797949014063da10bfb1bfa6c3e1.json,"['Trojan', 'Mirai']"
50541f6a0427ce7657181e46cfbebca2355eadad9a2b68e8e951af78922229ac.json,"['Backdoor', 'Setag!rfn']"
cba5303e74859be7de8f8d24e4cd07a342206f1302d092a62772dfc3a606bb3e.json,False
52c93e117f8e718002df0048b358284871fc4ec24ab329e162a3b045662f7249.json,"['potentially unwanted', 'CoinMiner']"
e2f22206f2fefd2f6de9ef8fb1534f2f492f04ac6de6dd45d64068d53a244da8.json,"['Trojan', 'Gafgyt']"
799cad27d4e8ceaf79d3a3d3a8d2c4e37e19c668734f6cba35ad1513a1a30f16.json,False
01ae9d3447a54ef229b74f669bb75e83716add7f7ea2b42c17829462bd96b197.json,"['Trojan', 'Mirai']"
e7faca9420cd6ba1312c449613c4547b4aaea32a149a22a6c25f3bba13d6a1e8.json,"['Trojan', 'Gafgyt']"
869c3b773673073f1bd0e6dc299755dedf5f1f319d29000620261016f872e525.json,"['Trojan', 'Gafgyt']"
84596d91453b6aec7d918347c97f5bd5fa5a37d3a38a670cf1a5d0a4d1ad8406.json,"['Trojan', 'Mirai']"
c0853060af93c29bbf3105316e0eaa6496db65b34442ab06f4bb9e0b790a5805.json,"['Trojan', 'Mirai']"
48b7a1e162dee824199c2574c6db487f31f21fa9bea2d05027ef926f30fb554e.json,"['Trojan', 'Mirai']"
81aa066af730ebe3136b0d3f9e772156513f3f59474cb6508546cba0baa5cefe.json,"['Trojan', 'Gafgyt']"
832151d52d7a9146014460a45bdfe59e83d5057c55c1b51d6b04433e73e06df0.json,"['Trojan', 'Mirai']"
84e05ca2274be7c2fb9b521498e7113b7cdd397e427bcb0d3958216ad45b9daa.json,"['TrojanDownloader', 'TrojanDownloader']"
f596bc7816390c277776ad9c1723f4ce8fe8a96bdc3ff65d0772f8a0d91b952c.json,"['Trojan', 'Tsunami']"
c9da943aeccd30efa9ec4ffa7041fe3cb33988710fbf322f53d96238a5113a12.json,"['Trojan', 'Gafgyt']"
90ad1f172af7d0915e548bd84443ab3cc3b3df97b3fbf8c06ecc8b42604fbb5f.json,"['DoS', 'Xorddos!rfn']"
ab35fb59e460a4df73f93659b48c2f2869df767577b8927f892f72ef291717e3.json,"['Trojan', 'Mirai']"
88a7c4ffad6b8e088507aa826e11300ce76475cb67c89a6e50c43e6ae21495fd.json,"['Trojan', 'Gafgyt']"
a0abb39575f07f53b64eddf6d7dcd03eb3094938c7a9f7c30af09329073f44f4.json,"['Trojan', 'Mirai']"
732075c33fdd3470c1f9026002a672c304bedb8c1f8aa226c8f0ff71e417cd43.json,"['Trojan', 'Gafgyt']"
bfa79b395ab612d266e9885873e7c97d1ee655d0ad550d9aaa75c662e76cc0eb.json,"['Trojan', 'Gafgyt']"
bb06738ef72fb22a8e43d4bab1d632d1da4c72e00f5cded896ba236005cf33b3.json,"['Trojan', 'Gafgyt']"
8327268e25772c4d02eaf1553b1eeb76d58dd81d5457a83bca6b74b4a5f41fe7.json,False
7d8f783eb475c6902eb560f4455de726b3e468e69a7d6f62f4b0dc00a6201ce0.json,"['Trojan', 'Flooder']"
71d6191fc3527a49657a28fd47add1557acdb6c82ab47dfa9a5a674aea418456.json,"['Trojan', 'Mirai']"
6db4f35e26993ba0b9d25405cb737302c48aa95e9b8e253376b0cb0c9dfd2ddd.json,"['Trojan', 'Gafgyt']"
0ca766c4a64f3bbb8a6037ecf774c828f5bc052290ab817ca63587fd05e616c1.json,"['Trojan', 'Gafgyt']"
cde632268261aac86645cc6c7f50d94a2657bec8ccb0ad45dc5027045f08d361.json,[]
4801911ed30a7450c5be48303f38852e111deafe301f159fe12593c664748444.json,"['Trojan', 'Gafgyt']"
95b150c1f56e4fb16a1b29f01cf1a390c21e27d4ac7fd47aeb3262566c708480.json,"['Trojan', 'Mirai']"
d30dc7a835a54cb95eb85513efcddccb7b29b5f2e4faaabd12a37e63388c9e12.json,"['Trojan', 'Gafgyt']"
31f2d676e605168ec3def6b2f0b3ae9c0b0060798e5e3d06c17dbb081b17aff0.json,"['DDoS', 'Lightaidra!rfn']"
43d4e38e0ccbb5cf68cfc3abd5dd97d481fd568ba2caffc1c4d44af0917438c1.json,"['Trojan', 'Mirai']"
f9b67264e073cd3e2a085377d7f15013e1f2c9cf6a6d985ba37453e97ab5ec43.json,"['Trojan', 'Gafgyt']"
3fc9b07f61056f64178e97f53c72ddc2792ce9b3e65956aaf436045ddc04e7de.json,"['potentially unwanted', 'CoinMiner']"
d128cfd106693a2afc6017f4b3be5966df2878eb2e48db00dfe43ba7bf78796c.json,[]
048ecccfa7dc576f2eb4684ad868fa211d2e68c1129227e8c27c920fc0fed40f.json,"['Trojan', 'Gafgyt']"
f0c16ef77d0d3abd9fda05f032aeec648cb8005b463d52e1420cc645fed9295f.json,False
deaedc443a35c096ea1929c7df3d10e8ee9990634dc6ab3040dc42155dbabfa5.json,"['Trojan', 'Tsunami']"
c12318b3e863f34fadd82d0649835b576faea156c89bb13df6d85fafdce2a350.json,"['Virus', 'Vit']"
d9012c7e8dafb92b00ea9c65b2e37f7f711cdb0399abaff17ecc62df78fdf5c2.json,"['Trojan', 'Flooder']"
39662430d771509db1412c2bff1034d94850ff51a5732ce1c4745944e6394cfe.json,"['Trojan', 'Mirai']"
be8a92fa41f522717cf0b4bd22a7a0ce366c10b743f4e39cb23a43d29404c5e2.json,"['Trojan', 'Mirai']"
8bf491e909edb0f629a1242ea784b850eb88805947c078798ebf859fa30c8da3.json,"['Trojan', 'Gafgyt']"
5fcefabc9f689d9d02fda2e482475f87bf3f57844d97abbdac440b87a91ee70d.json,"['Trojan', 'Tsunami']"
f4ff3f3f9e205d837f59bf63f2b26bbc52100c9ec0a375124c64fbd4d06a02ef.json,"['potentially unwanted', 'CoinMiner']"
b3aa39950b2c69641cbf61d3d6bd1067d7c3fd8b6728ff9719e0626be25398d1.json,"['Trojan', 'Gafgyt']"
234c08d7a842f7da1c702724f7c21449960f8a841f4486ef77cb8a52b98be21f.json,"['Trojan', 'Skeeyah']"
4f591948f1701b7d656ed0e03af82588497c66a82c8ae7bebdb23850c9fde247.json,False
89292be0012f056acff05f78223bb01f43f5e255654b0d2f149bf7409c002b34.json,"['Trojan', 'Gafgyt']"
deeb35b2e5406b99d4c34b0f3cc9d841258bcdbd2ed5151e0d1d432625133a83.json,"['Trojan', 'Gafgyt']"
e9c8bdecf2f60d4f02c2c3c59e69163ab98e8b96a781b43df1aaa235759144cc.json,"['Trojan', 'Mirai']"
d35cb59af9941c9fde17e915d54160b0bf7c5c166f6fc1cdf6691a84d37ecd66.json,"['Virus', 'Vit']"
1d682372cbe00f7ae359632527bd83a32057a8db04d557ac33f1396742466739.json,"['Trojan', 'Mirai']"
a8332fa56823cfb37d4f760908bc093a9fd250524e1e1a09ec28477f2604bcdd.json,"['Trojan', 'Mirai']"
144d19a0bb30d48224107c9493b7b2ee4d397659ebca7e656b3909a4ce5974e4.json,"['Backdoor', 'Mirai']"
3ff3dc902f31226eafb44204e3496a4903cdb5fc83e35d52eb677d5b51764dea.json,"['DDoS', 'Lightaidra!rfn']"
da44b9f19dc0b509212ef0d606c64ca7773a1432fd479f2fb47edbd28caa687f.json,"['Trojan', 'Mirai']"
57fb8b4e0531aeef9004128cc95fdb7c5a5c3af2fa25eaaec1589ca3f14fd754.json,False
dbb1c591c1360653262968fe9e82e35b5a5e5904b58a5d63a5c65ed99fa6c96e.json,"['Trojan', 'Ddostf']"
85d591ddd8d7352f8a32f4dd37d768033db93387123e94d379d35376b0b76c53.json,"['Virus', 'Vit']"
49f502d699df3cd2ef0d584ca636f7d76931ce061e845699820f55b991fea6e2.json,"['Trojan', 'CoinMiner']"
9bf9bdbece4137eb84007e5150d847bc5b5b4115e17d34d349b338968106d2bb.json,"['Trojan', 'Gafgyt']"
9c99e065256273ca5be9ef30acbdb7aa2c255583c8130f960e73f4a66762ad35.json,"['Trojan', 'Gafgyt']"
e12d3b69be5e1875b7afc1bc6f68aede20ef36def13052cb65db1cc9940b886b.json,"['Trojan', 'Mirai']"
e16c99b2cfc3ce667bfc7c298cab656da2db30ae02bd7095c385bd1bea6602b9.json,"['Backdoor', 'Setag!rfn']"
ba0d5a45210e95ce90699f5727e1e33c52d56e738645d2a8ad779c964bf036f1.json,"['Trojan', 'Skeeyah']"
009a715f1d4102b5b96a0924e34c468dd3737ab64ef9241487d1e4ff049425d9.json,"['Trojan', 'Gafgyt']"
0bc7085f2c24577389c8605b778a6ba9f2eefbb7bf7d1c017a8ce42ec6c92f0e.json,"['potentially unwanted', 'CoinMiner']"
aee8c54c368a65cf775429d6c9ed935bb3e46b44a9e6655f24aa3fde52e063d1.json,[]
92bedb54476a1cc197b9b07d8f4cdd3c31cec0108d1ee38c253cfd9f15f10855.json,"['Trojan', 'Mirai']"
782e85bd1cc533d224944f226ae0e90e2e8a3868fe7f482a6aeeebf292143e1f.json,"['potentially unwanted', 'CoinMiner']"
a66a8e1e8f146d1e8d8865975d2bba2cd11d61900345e79dff1e9e927d4a2934.json,"['Trojan', 'Gafgyt']"
2716cfdbb75dff28593f6af5c8ced5c911f107c46bea798db10a42a4b2f0d762.json,"['Trojan', 'Mirai']"
4e4589d495c92734015563bfc8a0bb4f19af9af67396f717e6e2cc451b6eb00f.json,"['Trojan', 'Gafgyt']"
e3a1c4e058ee62b79136bd753bbbbedf846ef34d2f2c225b467c911d0343acf6.json,"['DDoS', 'Lightaidra']"
f429392b75d3fb649c8da630b496f78f7549eb862e2df0757d0fcafd55548c4b.json,"['Trojan', 'Mirai']"
fb0f63a41535e6787036c5f128bfe2e5a660c75bd7835359a8b02ab7d10badb6.json,"['Trojan', 'Gafgyt']"
4685b439311ff499b27d7e082dabc92a340fefe1d1e6faead8a7bae4adcd15c7.json,"['Trojan', 'Flooder']"
5b7545db64ccc0ff604cd832785f7efb74e8567ace58c2a58bb966062bbfdb9f.json,"['Trojan', 'Flooder']"
bacb106b875a8f29a73c1d96eec61da768a0e8529ce7c701b21facd500b8db4d.json,"['Trojan', 'Mirai']"
0d9c79b5cc6d589a74ad461aaa6f1375666ef7fc847f72e858c75427c4819e39.json,[]
c39b2db5e3d54335c5320f399212c9e073c48f001a8dd9250f711d45420d3a2a.json,"['Trojan', 'CoinMiner']"
45ed59d5b27d22567d91a65623d3b7f11726f55b497c383bc2d8d330e5e17161.json,"['HackTool', 'Prochider']"
feb2a57cd256c878301d01ba5101375af867a8d33533f8ff9fca7dbc336ed1e4.json,"['RiskWare', 'BitCoinMiner']"
a067de09a2d49c39317d6a98e420fcd80ef040c8cecb6b21317cbe4eabbdb995.json,[]
57feb0a35fa614bc0bca1e15cae23501be805a965a21c975e5508a19f28e5ffc.json,"['Trojan', 'Mirai']"
ed4c1950efd12fdc582e064142ef1c21693a5460d6f614eda2b6e882c1eeb79b.json,"['DDoS', 'Lightaidra!rfn']"
f96dc7247e164d3715c0eaa5f6380d829c0c7003dae8dedcb6b28f42608b693c.json,"['Trojan', 'Gafgyt']"
3953eeb746dae201d10bd15115b529bf29701f831f2f452a526c07dffcfd5fc0.json,"['Trojan', 'Dofloo']"
a1663ff1dedc7c6150bae2ed676e13395a712700552ba9468441d144c26b3b63.json,"['Trojan', 'Mirai']"
38ce1d5c159fd9c9dc570842f0953e9764f2a36344d1f983f13ce6ad8d65bdfa.json,"['Trojan', 'Mirai']"
d41dbe717abe2d6764d8006d450644d27af6307d021eeb17f68276271e2d5c73.json,"['Trojan', 'Mirai']"
a6876c0caebfa1eacf13b8236fa64e509e1df2fe9c88b0a03eea880c8023dbcb.json,"['Trojan', 'Casdet!rfn']"
1b327ded50fdc6763361150e1df9ae2cfcab3fec5bfe56ebec50b756fa17fd21.json,"['Trojan', 'Mirai']"
6fae784d131090e7c7ae75b646d39e3c920eef10363a73207deab8d21ef40940.json,"['Trojan', 'Flooder']"
3b8344dc25e9a57f32066872c14f7bd6fb425f935210e262d5a93a51bbf42d88.json,"['DDoS', 'Lightaidra']"
3e4668ff424ae138200bb32e1cc0166ffe30721a49e01ae325a6540762aa3997.json,False
4a36e7879a67b84863872186f0cd7417fa4fac36d0cea2e189e68a9b41adcff4.json,"['TrojanDownloader', 'TrojanDownloader']"
1832b092ad27dcffad2f78c80371b8824dc8ba38a156d5588020e207cf08f2c2.json,"['Virus', 'Vit']"
744fa0d15ddc6d07cfbe1c1c76ed99606aac39325e9d71c93ee4c9bbc6985891.json,"['Trojan', 'Mirai']"
c0051b620c46a72754d89931018894843d8f5165a6ba2043c710ccdaaab1462d.json,"['Trojan', 'Mirai']"
112c17890405c9d3b069aa4da9be1db5bf7f6ee0c3ba94b42632c32ddc484d5e.json,"['Trojan', 'Mirai']"
4b4e563fe8d88f74730964ddf94f0c9900d4a6a277502885cf90348e9e593934.json,"['DDoS', 'Lightaidra']"
680be37ca219c2a6dae0586a47b505269af7e51d7e4ecd20a77b413930e19b2c.json,"['Virus', 'Vit']"
94707a67032f40a14f91e4f5dab535f3067fbc0f9c01dee6218be499abc21eef.json,False
33e1113688afa7e2067b3d1d79bbc86ba6580855224c6ae63f357dfba3dc12a7.json,"['Trojan', 'Gafgyt']"
35ea8cef86fb34f3e4f017c69d4ba8d8bd2cb9180b4620d8840dee5c3ea391f9.json,"['Trojan', 'Gafgyt']"
606172523fb4290c08cbefcbcc75889a10b1cbf528dd008d860529ff9253153f.json,"['Trojan', 'Mirai']"
81fe9234b60b22da16864ef0709a14144c4de31717ecd83bae11478f8a656584.json,"['Trojan', 'Gafgyt']"
af2b59619de222a6a5897e8d1712c6ada04ff9c54a781d6ef30ecfe000e28696.json,"['Trojan', 'Mirai']"
88592163ad1914a2bb756cfc4e90f66c15fbe15e4bcdea5e931279643644cb82.json,"['Trojan', 'Gafgyt']"
168071904ee1b87d000e41bd49984cb0b6c28ffd594c5d15e4236ffa43e649c1.json,False
65d9e68bd0e7bb4845d83d48e8a93f3ca0c8861280579434be5f65bbbec91259.json,"['Virus', 'Vit']"
e7224388bbc70869e04d9f3c3b7dfc9b938b1613e1b815895ecd3cdcdd1012ff.json,"['Trojan', 'Mirai']"
abbb4e5c61495ca5b7577000cb822d7a4ddabf4b941fbae4136fc133f9313159.json,"['Trojan', 'Tsunami']"
3347df2b675d8d7a02e165c418ba4a59f6f116cfb2ead2a4a83b76218592118c.json,"['Trojan', 'Mirai']"
dcdbdc7a5eaaca2634d4aa409175eae406e7dad50d03fb9463ba7358e244d124.json,"['Trojan', 'Gafgyt']"
f1e79fc3f00fd6d1536519d5de8e0b7ba2a7829e2e2fb9cc82a4add4a3889157.json,"['Trojan', 'Gafgyt']"
54322ae5e8efedb71ff83930da178616a3794016060b4fdddea6203a4bf8ecb7.json,"['Trojan', 'Mirai']"
d2d5c1bb315baf389dfde6a53f30ab8721fa5e6331565d7b9d6d35c9e5179b18.json,False
17ee87704a9e6d5fc1ce478f66322c8eb8f288c58a48c4b3eea642368f21ad10.json,"['Trojan', 'Mirai']"
97d35a0f49a37eef40a42cb4f08306ea16d6189fd04664ef16393a039a3d2593.json,"['Trojan', 'Gafgyt']"
c3bf447701e179c443a6c82262f8aa9b71ef91b3bc820ee15dd549528b2564dc.json,"['Trojan', 'Mirai']"
018bec55b5c240c5485e55f600b95a1b6cac6cc39d6cfef3a9d47bbda521804a.json,"['HackTool', 'Xhide']"
c7efebc0f0516396bde220596eb04ef5a6bda37f51a5bca8efcc65539afc308a.json,"['Trojan', 'Mirai']"
6c4490205cafa44ffa4a38b2ae6e4783c1c41d23993948396042231bb4b3f5bb.json,"['Trojan', 'Mirai']"
7b02735e7d7235e1e9cb7a25ce7edae4a82ba2a76984ebe828d6723abccad7de.json,"['Trojan', 'Gafgyt']"
d1daa13fe5c72d6d05362806e93c711a4fd1c47a17b63993037abd252ab833b2.json,"['Trojan', 'Gafgyt']"
fea05e935fc742e50dde4b35053a6b9b9c5b1a8c6e82e8167059983abe87a8a5.json,"['Trojan', 'Gafgyt']"
aa3c456903dbe6d641a835fd5130decbf5d52ca01f83e0a1873faa414e96a78f.json,"['Trojan', 'Gafgyt']"
d4d7a166f77b5479ddf8a1f24f68193a4746ebe703977dbe41c03b286859e8d4.json,"['Exploit', 'Exploit']"
2f6e2d22cda2791329a5646f9c2afd3a90db5bfd885c75f9298a20407946e04a.json,"['Trojan', 'Mirai']"
580d833af358ea7e0e79a8dca85a324febcc8c2b86f47eff3ba805d0df700f2f.json,"['Trojan', 'Mirai']"
eaa822e476c3e69a3599dc5f15c4f168ab248ee988c83a32de92a6bccca42cab.json,"['Exploit', 'Exploit']"
7f52efd3d2a99475164a9413ed2d1b947129099d67c72583633cedbc6032f8e5.json,"['potentially unwanted', 'CoinMiner']"
60f6a7fb4d6f465c88d3af4014b9a8e24c389df6830d438a50fe80c939ce3314.json,"['Trojan', 'Gafgyt']"
01abbbf376342dc88c168f175f8826bcdf675540f361fa747d5945028a46a8e0.json,"['Trojan', 'Mirai']"
27d3a5d015a4aedc96432722819d6c90ea09f999c0b621decadf27e5fbda68b6.json,"['Backdoor', 'Mirai!rfn']"
a4c36580a273be80b31c557a70cc6bb46fb0149e2a615cd44c90d513f0c61981.json,"['Virus', 'Vit']"
